Academic_Year,University_Code,University_Name,Department,Degree,Overseas_Total,Overseas_Male,Overseas_Female,HKMAC_Total,HKMAC_Male,HKMAC_Female
108,1035,中國醫藥大學,物理治療學系,學士班,10,4,6,29,18,11
108,1035,中國醫藥大學,運動醫學系,學士班,4,2,2,4,3,1
108,1035,中國醫藥大學,新藥開發研究所,碩士班,0,0,0,1,0,1
108,1035,中國醫藥大學,藥學系,學士班,38,11,27,27,14,13
108,1035,中國醫藥大學,藥學系,碩士班,1,0,1,0,0,0
108,1035,中國醫藥大學,中國藥學暨中藥資源學系,學士班,4,0,4,4,3,1
108,1035,中國醫藥大學,藥用化妝品學系,學士班,1,0,1,4,0,4
108,1035,中國醫藥大學,針灸研究所,博士班,1,1,0,0,0,0
108,1035,中國醫藥大學,公共衛生學系,碩士班,1,1,0,0,0,0
108,1036,健行學校財團法人健行科技大學,數位多媒體設計系,學士班,2,1,1,0,0,0
108,1036,健行學校財團法人健行科技大學,應用外語系,學士班,0,0,0,2,1,1
108,1036,健行學校財團法人健行科技大學,企業管理系,學士班,1,0,1,0,0,0
108,1036,健行學校財團法人健行科技大學,企業管理系,碩士班,1,1,0,0,0,0
108,1036,健行學校財團法人健行科技大學,物業經營與管理系,學士班,0,0,0,2,2,0
108,1036,健行學校財團法人健行科技大學,資訊管理系,學士班,1,1,0,0,0,0
108,1036,健行學校財團法人健行科技大學,餐旅管理系,學士班,0,0,0,1,0,1
108,1036,健行學校財團法人健行科技大學,國際企業經營系,學士班,0,0,0,1,0,1
108,1037,正修學校財團法人正修科技大學,數位多媒體設計系,學士班,0,0,0,1,0,1
108,1037,正修學校財團法人正修科技大學,時尚生活創意設計系,學士班,1,1,0,0,0,0
108,1037,正修學校財團法人正修科技大學,企業管理系,學士班,1,0,1,0,0,0
108,1037,正修學校財團法人正修科技大學,國際企業系,學士班,1,0,1,0,0,0
108,1037,正修學校財團法人正修科技大學,資訊管理系,學士班,0,0,0,1,0,1
108,1037,正修學校財團法人正修科技大學,電子工程系,碩士班,1,1,0,0,0,0
108,1037,正修學校財團法人正修科技大學,電子工程系_電子產業專班,學士班,99,47,52,0,0,0
108,1037,正修學校財團法人正修科技大學,資訊工程系,學士班,1,1,0,0,0,0
108,1037,正修學校財團法人正修科技大學,資訊工程系_資電產業產學攜手專班,學士班,176,94,82,0,0,0
108,1037,正修學校財團法人正修科技大學,土木與空間資訊系,學士班,0,0,0,1,1,0
108,1037,正修學校財團法人正修科技大學,幼兒保育系,學士班,1,0,1,0,0,0
108,1037,正修學校財團法人正修科技大學,化妝品與時尚彩妝系,學士班,2,1,1,1,0,1
108,1037,正修學校財團法人正修科技大學,餐飲管理系,學士班,2,1,1,1,1,0
108,1037,正修學校財團法人正修科技大學,觀光遊憩系,學士班,1,1,0,0,0,0
108,1037,正修學校財團法人正修科技大學,休閒與運動管理系,學士班,0,0,0,2,2,0
108,1038,萬能學校財團法人萬能科技大學,商業設計系,學士班,0,0,0,5,2,3
108,1038,萬能學校財團法人萬能科技大學,行銷與流通管理系,學士班,3,3,0,0,0,0
108,1038,萬能學校財團法人萬能科技大學,資訊管理系,學士班,0,0,0,1,1,0
108,1038,萬能學校財團法人萬能科技大學,數位多媒體系,學士班,2,2,0,0,0,0
108,1038,萬能學校財團法人萬能科技大學,環境工程系,學士班,0,0,0,1,1,0
108,1038,萬能學校財團法人萬能科技大學,資訊工程系,學士班,0,0,0,3,3,0
108,1038,萬能學校財團法人萬能科技大學,航空光機電系,學士班,0,0,0,4,3,1
108,1038,萬能學校財團法人萬能科技大學,工業管理系,學士班,0,0,0,1,0,1
108,1038,萬能學校財團法人萬能科技大學,化妝品應用與管理系,學士班,2,0,2,4,0,4
108,1038,萬能學校財團法人萬能科技大學,旅館管理系,學士班,0,0,0,3,1,2
108,1038,萬能學校財團法人萬能科技大學,餐飲管理系,學士班,7,6,1,9,5,4
108,1038,萬能學校財團法人萬能科技大學,觀光與休閒事業管理系,學士班,0,0,0,3,3,0
108,1038,萬能學校財團法人萬能科技大學,航空暨運輸服務管理系,學士班,1,0,1,4,2,2
108,1039,玄奘大學,視覺傳達設計學系,學士班,1,0,1,5,1,4
108,1039,玄奘大學,時尚設計學系,學士班,4,0,4,1,0,1
108,1039,玄奘大學,影劇藝術學系,學士班,8,6,2,9,6,3
108,1039,玄奘大學,藝術與創意設計學系,學士班,0,0,0,6,3,3
108,1039,玄奘大學,藝術設計學院碩士班,碩士班,0,0,0,2,0,2
108,1039,玄奘大學,宗教與文化學系,學士班,0,0,0,1,1,0
108,1039,玄奘大學,應用日語學系,學士班,0,0,0,1,0,1
108,1039,玄奘大學,應用心理學系,學士班,7,4,3,11,8,3
108,1039,玄奘大學,應用心理學系,碩士班,1,0,1,4,2,2
108,1039,玄奘大學,大眾傳播學系,學士班,7,1,6,9,5,4
108,1039,玄奘大學,傳播學院碩士班,碩士班,0,0,0,1,1,0
108,1039,玄奘大學,廣播與電視新聞學系,學士班,2,0,2,2,0,2
108,1039,玄奘大學,企業管理學系,碩士班,1,0,1,0,0,0
108,1039,玄奘大學,社會工作學系,學士班,0,0,0,4,3,1
108,1039,玄奘大學,餐旅管理學系,學士班,5,2,3,8,8,0
108,1040,建國科技大學,創意產品與遊戲設計系,學士班,1,1,0,1,1,0
108,1040,建國科技大學,空間設計系,學士班,0,0,0,1,1,0
108,1040,建國科技大學,應用外語系,學士班,2,1,1,1,1,0
108,1040,建國科技大學,電子工程系,學士班,1,1,0,0,0,0
108,1040,建國科技大學,機械工程系,學士班,2,2,0,0,0,0
108,1040,建國科技大學,美容系,學士班,3,0,3,2,0,2
108,1040,建國科技大學,觀光系,學士班,2,0,2,1,0,1
108,1040,建國科技大學,運動健康與休閒系,學士班,0,0,0,2,1,1
108,1041,明志科技大學,工業設計系,碩士班,0,0,0,1,1,0
108,1041,明志科技大學,機械工程系,學士班,2,2,0,0,0,0
108,1042,高苑科技大學,應用外語系,學士班,27,9,18,0,0,0
108,1042,高苑科技大學,資訊傳播系,學士班,1,1,0,1,0,1
108,1042,高苑科技大學,資訊管理系,學士班,1,1,0,0,0,0
108,1042,高苑科技大學,資訊科技應用系,學士班,1,1,0,0,0,0
108,1042,高苑科技大學,機械與自動化工程系,學士班,1,1,0,0,0,0
108,1042,高苑科技大學,建築系,學士班,5,2,3,1,1,0
108,1042,高苑科技大學,觀光事業管理系,學士班,1,0,1,0,0,0
108,1043,大仁科技大學,數位多媒體設計系,學士班,0,0,0,3,1,2
108,1043,大仁科技大學,生物科技系,學士班,0,0,0,1,1,0
108,1043,大仁科技大學,寵物照護暨美容學士學位學程,學士班,3,0,3,52,6,46
108,1043,大仁科技大學,護理系,學士班,0,0,0,2,1,1
108,1043,大仁科技大學,藥學系,學士班,12,5,7,20,10,10
108,1043,大仁科技大學,幼兒保育系,學士班,0,0,0,1,0,1
108,1043,大仁科技大學,社會工作系,學士班,0,0,0,3,2,1
108,1043,大仁科技大學,時尚美容應用系,學士班,1,0,1,1,1,0
108,1043,大仁科技大學,餐旅管理系,學士班,0,0,0,2,1,1
108,1043,大仁科技大學,餐飲管理系_餐飲管理專班,學士班,25,11,14,0,0,0
108,1043,大仁科技大學,觀光事業系,學士班,1,1,0,1,0,1
108,1043,大仁科技大學,休閒運動管理系,學士班,0,0,0,3,3,0
108,1044,聖約翰科技大學,多媒體設計系,學士班,0,0,0,4,4,0
108,1044,聖約翰科技大學,創意設計系,學士班,1,0,1,2,1,1
108,1044,聖約翰科技大學,數位文藝系,學士班,0,0,0,1,1,0
108,1044,聖約翰科技大學,應用英語系,學士班,0,0,0,1,1,0
108,1044,聖約翰科技大學,企業管理系,學士班,1,0,1,4,3,1
108,1044,聖約翰科技大學,資訊管理系,學士班,0,0,0,2,2,0
108,1044,聖約翰科技大學,資訊工程系,學士班,0,0,0,6,6,0
108,1044,聖約翰科技大學,電機工程系,學士班,1,1,0,0,0,0
108,1044,聖約翰科技大學,機械與電腦輔助工程系,學士班,2,2,0,2,2,0
108,1044,聖約翰科技大學,車輛工程科,五專,1,1,0,0,0,0
108,1044,聖約翰科技大學,老人服務事業系,學士班,0,0,0,2,2,0
108,1044,聖約翰科技大學,觀光與休閒管理系,學士班,1,1,0,2,2,0
108,1044,聖約翰科技大學,休閒運動與健康管理系,學士班,0,0,0,4,2,2
108,1045,嶺東科技大學,視覺傳達設計系,學士班,0,0,0,1,1,0
108,1045,嶺東科技大學,數位媒體設計系,學士班,3,3,0,4,4,0
108,1045,嶺東科技大學,流行設計系,學士班,3,1,2,3,1,2
108,1045,嶺東科技大學,流行設計系,碩士班,1,0,1,0,0,0
108,1045,嶺東科技大學,創意產品設計系,學士班,1,1,0,0,0,0
108,1045,嶺東科技大學,服飾設計系,學士班,1,0,1,2,0,2
108,1045,嶺東科技大學,會計資訊系碩士班,碩士班,0,0,0,1,1,0
108,1045,嶺東科技大學,時尚經營系,學士班,0,0,0,1,0,1
108,1045,嶺東科技大學,資訊科技系,碩士班,0,0,0,1,1,0
108,1046,中國科技大學,視覺傳達設計系,學士班,2,0,2,0,0,0
108,1046,中國科技大學,數位多媒體設計系,學士班,3,1,2,2,2,0
108,1046,中國科技大學,室內設計系,學士班,1,0,1,0,0,0
108,1046,中國科技大學,應用英語系,學士班,1,1,0,1,0,1
108,1046,中國科技大學,財務金融系,學士班,2,2,0,0,0,0
108,1046,中國科技大學,企業管理系,學士班,3,2,1,0,0,0
108,1046,中國科技大學,企業管理系,碩士班,1,1,0,0,0,0
108,1046,中國科技大學,行銷與流通管理系,學士班,2,2,0,0,0,0
108,1046,中國科技大學,國際商務系,學士班,3,3,0,0,0,0
108,1046,中國科技大學,資訊工程系,學士班,1,1,0,0,0,0
108,1046,中國科技大學,建築系,學士班,1,1,0,1,0,1
108,1046,中國科技大學,觀光與休閒事業管理系,學士班,4,3,1,1,1,0
108,1047,中臺科技大學,食品科技系,學士班,1,0,1,0,0,0
108,1047,中臺科技大學,牙體技術暨材料系,學士班,3,1,2,0,0,0
108,1047,中臺科技大學,護理系,學士班,0,0,0,1,1,0
108,1047,中臺科技大學,醫學檢驗生物技術系,學士班,0,0,0,3,3,0
108,1047,中臺科技大學,視光系,學士班,1,0,1,0,0,0
108,1047,中臺科技大學,老人照顧系,學士班,0,0,0,1,1,0
108,1048,亞洲大學,幼兒教育學系,學士班,7,0,7,10,1,9
108,1048,亞洲大學,視覺傳達設計學系,學士班,5,1,4,4,0,4
108,1048,亞洲大學,視覺傳達設計學系,碩士班,1,1,0,0,0,0
108,1048,亞洲大學,數位媒體設計學系,學士班,8,5,3,13,8,5
108,1048,亞洲大學,時尚設計學系,學士班,2,1,1,2,0,2
108,1048,亞洲大學,創意商品設計學系,學士班,2,1,1,5,4,1
108,1048,亞洲大學,室內設計學系,學士班,3,1,2,3,0,3
108,1048,亞洲大學,外國語文學系,學士班,0,0,0,3,1,2
108,1048,亞洲大學,心理學系,學士班,3,2,1,10,9,1
108,1048,亞洲大學,心理學系,碩士班,0,0,0,5,1,4
108,1048,亞洲大學,資訊傳播學系,學士班,1,0,1,1,1,0
108,1048,亞洲大學,資訊傳播學系,碩士班,1,1,0,0,0,0
108,1048,亞洲大學,經營管理學系,學士班,1,0,1,1,1,0
108,1048,亞洲大學,生物科技學系,學士班,1,1,0,1,0,1
108,1048,亞洲大學,食品營養與保健生技學系,學士班,1,1,0,1,0,1
108,1048,亞洲大學,學士後獸醫學系,學士班,1,0,1,0,0,0
108,1048,亞洲大學,護理學系,學士班,2,0,2,0,0,0
108,1048,亞洲大學,職能治療學系,學士班,1,0,1,1,0,1
108,1048,亞洲大學,聽力暨語言治療學系,學士班,1,1,0,3,1,2
108,1048,亞洲大學,社會工作學系,學士班,0,0,0,6,4,2
108,1048,亞洲大學,休閒與遊憩管理學系,學士班,3,1,2,3,1,2
108,1048,亞洲大學,休閒與遊憩管理學系,碩士班,1,0,1,0,0,0
108,1049,開南大學,創意產業與數位電影學士學位學程,學士班,1,1,0,1,0,1
108,1049,開南大學,電影與創意媒體學系,學士班,1,1,0,1,1,0
108,1049,開南大學,數位空間與商品設計學士學位學程,學士班,1,0,1,0,0,0
108,1049,開南大學,形象管理學士學位學程,學士班,0,0,0,1,1,0
108,1049,開南大學,應用英語學系,碩士班,1,0,1,0,0,0
108,1049,開南大學,應用日語學系,學士班,2,0,2,1,1,0
108,1049,開南大學,應用華語學系,學士班,32,6,26,0,0,0
108,1049,開南大學,資訊傳播學系,學士班,2,1,1,0,0,0
108,1049,開南大學,財務金融學系,學士班,0,0,0,1,1,0
108,1049,開南大學,國際企業學系,學士班,2,1,1,0,0,0
108,1049,開南大學,企業與創業管理學系,學士班,0,0,0,1,1,0
108,1049,開南大學,行銷學系,學士班,0,0,0,1,1,0
108,1049,開南大學,數位多媒體設計學系,學士班,2,1,1,0,0,0
108,1049,開南大學,資訊管理學系,學士班,1,1,0,0,0,0
108,1049,開南大學,觀光與餐飲旅館學系,學士班,4,2,2,3,2,1
108,1049,開南大學,交通運輸學系,學士班,0,0,0,1,1,0
108,1049,開南大學,物流與航運管理學系,學士班,2,1,1,1,0,1
108,1049,開南大學,空運管理學系,學士班,0,0,0,2,1,1
108,1049,開南大學,觀光運輸學院碩士班,碩士班,0,0,0,1,0,1
108,1050,佛光大學,產品與媒體設計學系,學士班,3,1,2,0,0,0
108,1050,佛光大學,產品與媒體設計學系,碩士班,2,0,2,0,0,0
108,1050,佛光大學,佛教學系,學士班,3,2,1,5,2,3
108,1050,佛光大學,佛教學系,碩士班,2,0,2,1,1,0
108,1050,佛光大學,歷史學系,學士班,1,1,0,2,2,0
108,1050,佛光大學,文化資產與創意學系,學士班,1,0,1,1,1,0
108,1050,佛光大學,外國語文學系,學士班,3,0,3,4,1,3
108,1050,佛光大學,中國文學與應用學系,學士班,1,1,0,0,0,0
108,1050,佛光大學,應用經濟學系,學士班,4,3,1,0,0,0
108,1050,佛光大學,心理學系,學士班,13,7,6,3,3,0
108,1050,佛光大學,未來與樂活產業學系,學士班,1,1,0,1,0,1
108,1050,佛光大學,傳播學系,學士班,5,1,4,1,0,1
108,1050,佛光大學,管理學系,學士班,7,2,5,1,1,0
108,1050,佛光大學,公共事務學系國際與兩岸事務碩士班,碩士班,0,0,0,1,1,0
108,1050,佛光大學,資訊應用學系,學士班,4,3,1,2,2,0
108,1050,佛光大學,健康與創意蔬食產業學系,學士班,21,8,13,0,0,0
108,1051,台南家專學校財團法人台南應用科技大學,視覺傳達設計系,學士班,0,0,0,1,0,1
108,1051,台南家專學校財團法人台南應用科技大學,多媒體動畫系,學士班,2,2,0,1,0,1
108,1051,台南家專學校財團法人台南應用科技大學,時尚設計系,學士班,1,1,0,2,1,1
108,1051,台南家專學校財團法人台南應用科技大學,漫畫學士學位學程,學士班,2,1,1,3,2,1
108,1051,台南家專學校財團法人台南應用科技大學,商品設計系,學士班,0,0,0,1,0,1
108,1051,台南家專學校財團法人台南應用科技大學,室內設計系,學士班,0,0,0,1,0,1
108,1051,台南家專學校財團法人台南應用科技大學,服飾設計管理系,學士班,1,0,1,2,0,2
108,1051,台南家專學校財團法人台南應用科技大學,美術系,五專,1,1,0,0,0,0
108,1051,台南家專學校財團法人台南應用科技大學,美術系,學士班,2,0,2,0,0,0
108,1051,台南家專學校財團法人台南應用科技大學,流行音樂學士學位學程,學士班,2,2,0,4,3,1
108,1051,台南家專學校財團法人台南應用科技大學,舞蹈系,學士班,4,0,4,4,0,4
108,1051,台南家專學校財團法人台南應用科技大學,企業管理系,學士班,1,1,0,0,0,0
108,1051,台南家專學校財團法人台南應用科技大學,美容造型設計系,學士班,2,0,2,3,0,3
108,1051,台南家專學校財團法人台南應用科技大學,餐飲系,學士班,5,2,3,3,1,2
108,1051,台南家專學校財團法人台南應用科技大學,運動休閒與健康管理系,學士班,0,0,0,1,1,0
108,1052,遠東科技大學,數位媒體設計系,學士班,1,0,1,2,1,1
108,1052,遠東科技大學,多媒體與遊戲發展管理系,學士班,0,0,0,6,6,0
108,1052,遠東科技大學,創意商品設計與管理系,學士班,0,0,0,1,1,0
108,1052,遠東科技大學,創新設計與創業管理系,學士班,1,0,1,0,0,0
108,1052,遠東科技大學,企業管理系,學士班,3,2,1,1,0,1
108,1052,遠東科技大學,行銷與流通管理系,學士班,1,1,0,0,0,0
108,1052,遠東科技大學,餐飲管理系,學士班,2,2,0,2,1,1
108,1052,遠東科技大學,休閒運動管理系,學士班,1,1,0,1,0,1
108,1053,光宇學校財團法人元培醫事科技大學,應用外語系,學士班,1,0,1,0,0,0
108,1053,光宇學校財團法人元培醫事科技大學,企業管理系,學士班,1,1,0,0,0,0
108,1053,光宇學校財團法人元培醫事科技大學,護理系,學士班,0,0,0,5,0,5
108,1053,光宇學校財團法人元培醫事科技大學,醫學檢驗生物技術系,學士班,0,0,0,2,1,1
108,1053,光宇學校財團法人元培醫事科技大學,視光系,學士班,1,1,0,1,0,1
108,1053,光宇學校財團法人元培醫事科技大學,醫學影像暨放射技術系,學士班,0,0,0,3,2,1
108,1053,光宇學校財團法人元培醫事科技大學,生物科技暨製藥技術系,學士班,0,0,0,1,1,0
108,1053,光宇學校財團法人元培醫事科技大學,餐飲管理系,學士班,3,2,1,0,0,0
108,1054,景文科技大學,視覺傳達設計系,學士班,1,1,0,2,1,1
108,1054,景文科技大學,應用外語系,學士班,4,0,4,4,3,1
108,1054,景文科技大學,應用外語系_香港二技專班,學士班,0,0,0,2,1,1
108,1054,景文科技大學,理財與稅務規劃系,學士班,1,0,1,1,0,1
108,1054,景文科技大學,企業管理系,學士班,0,0,0,1,0,1
108,1054,景文科技大學,國際貿易系,學士班,1,0,1,0,0,0
108,1054,景文科技大學,環境科技與物業管理系,學士班,0,0,0,1,1,0
108,1054,景文科技大學,行動商務與多媒體應用系,學士班,0,0,0,2,1,1
108,1054,景文科技大學,資訊工程系,學士班,0,0,0,1,0,1
108,1054,景文科技大學,旅館管理系,學士班,10,4,6,15,6,9
108,1054,景文科技大學,餐飲管理系,學士班,18,8,10,46,22,24
108,1054,景文科技大學,旅遊管理系,學士班,5,1,4,8,2,6
108,1055,中華醫事科技大學,食品營養系,學士班,0,0,0,1,1,0
108,1055,中華醫事科技大學,醫學檢驗生物技術系,學士班,1,0,1,1,0,1
108,1055,中華醫事科技大學,調理保健技術系,學士班,1,1,0,0,0,0
108,1055,中華醫事科技大學,餐旅管理系,學士班,2,2,0,0,0,0
108,1056,東南科技大學,數位媒體設計系,學士班,3,2,1,0,0,0
108,1056,東南科技大學,創意產品設計系,學士班,1,0,1,0,0,0
108,1056,東南科技大學,室內設計系,學士班,19,11,8,3,2,1
108,1056,東南科技大學,表演藝術系,學士班,27,11,16,6,2,4
